gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,tenure_x_MonthlyCharges,tenure_bin,MonthlyCharges_bin,Churn
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.3436033691154218,0.0,1,0,0,0,0,1,0,1,75.1,0,2,1
0,-0.43991649313097614,1,0,0.880734693482843,1,1,0,0,0,0,1,1,1,0.179085466098976,0.0,0,0,1,0,1,0,0,3,3788.1000000000004,2,1,1
1,-0.43991649313097614,0,0,0.3920903288424788,1,1,0,1,0,0,1,1,1,1.2293411702039656,0.0,1,0,0,0,0,1,0,4,4273.5,2,3,1
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6302096729819263,0.0,0,0,0,0,0,1,0,0,45.8,0,1,1
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4710789550659844,0.0,0,1,0,0,0,0,1,0,20.5,0,0,0
1,-0.43991649313097614,0,0,-0.0965540357978854,1,0,1,1,0,1,1,0,0,0.1873944510998066,0.0,0,0,1,0,0,1,0,4,2112.0,2,2,0
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,1,0,0,0,-1.1370577580325938,0.0,0,0,0,0,0,0,1,1,30.55,0,0,0
1,-0.43991649313097614,1,1,-0.6666391278783103,1,1,1,1,0,1,1,1,0,0.6693155811479823,0.0,0,0,0,0,0,1,0,6,1358.4,1,2,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.4843733310673135,0.0,0,1,0,0,0,0,1,0,20.1,0,0,1
1,-0.43991649313097614,1,0,-0.9516816739185228,0,0,0,0,0,1,1,0,0,-0.801374763999037,0.0,0,0,0,0,0,0,1,2,365.84999999999997,1,1,1
1,2.273158691738958,1,0,0.5549717837226001,1,1,0,0,1,0,1,1,1,1.2044142152014738,0.0,1,0,0,0,0,1,0,4,4646.0,2,3,1
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.14418772909548702,0.0,1,0,0,0,0,1,0,0,69.1,0,1,1
1,-0.43991649313097614,1,0,1.5729808767233588,1,0,1,0,0,1,0,0,0,-0.3410569949530208,0.0,0,0,0,1,0,0,0,2,3869.5,3,1,0
1,-0.43991649313097614,0,0,0.43281069256250915,1,1,0,0,0,0,0,0,1,0.35191235411625243,0.0,1,0,0,0,1,0,0,1,3240.0499999999997,2,2,0
1,-0.43991649313097614,1,0,0.7178532386027215,0,0,1,0,0,1,1,0,1,-0.6750781919864114,0.0,0,0,1,0,0,0,0,3,2222.5,2,1,0
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0,0,0,0,0,0,1,0.3402797751150897,0.0,1,0,0,0,0,0,1,1,975.0,1,2,1
1,-0.43991649313097614,1,1,-0.5444780367182193,1,0,0,1,0,1,1,1,0,1.1711782751981514,0.0,1,0,1,0,0,0,0,4,1900.0,1,3,1
0,-0.43991649313097614,0,0,0.35136996512244845,1,1,0,0,1,0,1,1,0,1.1063681921916724,0.0,1,0,0,0,0,0,0,4,4020.0499999999997,2,3,0
0,2.273158691738958,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.21232140610229844,0.0,1,0,0,0,0,1,0,0,71.15,0,2,1
0,-0.43991649313097614,0,0,-0.3408762181180675,0,0,0,1,1,0,1,1,1,-0.35268957395418365,0.0,0,0,0,0,1,0,0,4,1299.6,1,1,1
0,-0.43991649313097614,1,0,0.3106496014024181,1,1,0,1,0,0,1,0,0,-0.028639158921789646,0.0,0,0,1,0,0,0,0,3,2556.0,2,1,0
0,-0.43991649313097614,1,1,-1.1960038562387048,1,1,0,1,1,0,1,0,1,0.14584952609565352,0.0,0,0,0,0,0,0,0,4,207.45000000000002,0,1,0
0,-0.43991649313097614,0,0,0.18848851024232702,1,1,1,0,0,0,1,0,0,-0.003712203919297562,0.0,0,0,1,0,0,0,0,3,2392.05,2,1,0
0,-0.43991649313097614,1,1,1.4100994218432374,1,1,1,0,1,1,1,1,1,1.461992750227223,0.0,1,0,0,1,1,0,0,6,7286.25,3,3,1
0,-0.43991649313097614,1,1,-0.015113308357824713,1,1,0,1,0,0,1,1,1,1.1329569441943304,0.0,1,0,0,0,0,1,0,4,3163.2,2,3,0
0,-0.43991649313097614,1,0,-1.0738427650786138,1,0,0,0,0,1,0,0,1,-0.518869273970796,0.0,0,0,0,0,0,1,0,1,294.9,0,1,1
0,-0.43991649313097614,1,1,-0.015113308357824713,1,1,1,0,0,0,1,0,0,0.8255244991635975,0.0,1,0,0,0,0,1,0,3,2867.2,2,2,0
0,-0.43991649313097614,0,0,1.0843365120829946,1,1,0,1,1,0,0,0,1,0.6144762801425001,0.0,1,0,0,0,0,1,0,3,4911.75,3,2,0
0,-0.43991649313097614,1,0,-0.0965540357978854,1,0,0,1,1,1,0,1,0,0.18240906009930805,0.0,0,0,1,0,0,0,0,4,2107.5,2,1,0
1,-0.43991649313097614,0,1,-0.5037576729981889,1,0,0,0,0,0,0,0,1,-1.5076384890696393,0.0,0,1,0,0,0,1,0,0,388.0,1,0,1
0,-0.43991649313097614,1,1,-0.21871512695797646,1,1,0,0,0,0,0,0,0,-1.3381351950526947,0.0,0,1,0,1,0,1,0,1,661.5,1,0,0
0,2.273158691738958,0,0,-0.5037576729981889,1,1,1,0,0,0,0,0,1,0.47820892612887816,0.0,1,0,0,0,0,1,0,2,1583.0,1,2,1
1,-0.43991649313097614,0,1,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.4843733310673135,0.0,0,1,1,0,0,0,1,0,180.9,1,0,0
0,-0.43991649313097614,1,1,1.4508197855632678,1,1,1,1,1,0,1,0,1,0.27380789510844483,0.0,0,0,1,0,1,0,0,5,4964.0,3,2,0
0,-0.43991649313097614,1,1,1.4915401492832983,1,1,1,0,0,1,0,0,0,-0.11172900893009581,0.0,0,0,0,1,1,0,0,3,4236.599999999999,3,1,0
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,0,0,1,1,0,0,1,0.6493740171459885,0.0,1,0,0,0,0,0,1,3,2191.7999999999997,1,2,0
1,-0.43991649313097614,1,1,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.491020519067978,0.0,0,1,0,1,0,0,0,0,1373.1,3,0,0
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.4744025490663168,0.0,0,1,0,1,0,0,1,0,224.39999999999998,1,0,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-0.46569176996548,0.0,0,0,0,0,0,0,1,1,50.75,0,1,0
1,-0.43991649313097614,1,1,-0.9109613101984924,1,0,0,0,0,0,0,0,0,-1.4727407520661506,0.0,0,1,1,0,0,0,1,0,204.5,1,0,0
0,-0.43991649313097614,1,1,0.9214550572028734,1,1,1,1,0,1,0,1,1,0.3652067301175816,0.0,0,0,1,0,0,0,0,5,4166.25,3,2,0
1,-0.43991649313097614,0,0,0.47353105628253944,1,0,1,0,0,1,1,0,0,0.021214751083194285,0.0,0,0,1,0,0,1,0,3,2877.6000000000004,2,1,0
1,2.273158691738958,1,0,0.5549717837226001,1,0,0,0,0,0,0,1,1,0.5197538511330312,0.0,1,0,0,0,0,1,0,1,3698.4,2,2,1
1,-0.43991649313097614,1,1,1.4915401492832983,1,0,1,1,1,0,0,0,1,-0.16656830993557784,0.0,0,0,0,1,0,0,0,3,4122.75,3,1,0
1,2.273158691738958,0,0,-0.8702409464784621,1,0,0,0,0,0,0,1,1,0.45660556512671835,0.0,1,0,0,0,0,1,0,1,863.5,1,2,0
0,-0.43991649313097614,1,0,-0.8702409464784621,1,1,0,1,0,0,1,1,1,1.2376501552047963,0.0,1,0,0,0,0,1,0,4,1122.0,1,3,1
1,-0.43991649313097614,0,0,-0.13727439951791576,1,0,0,0,1,0,0,0,0,-0.5255164619714603,0.0,0,0,0,0,0,0,0,1,1419.5500000000002,2,1,0
0,-0.43991649313097614,1,0,1.002895784642934,1,1,1,0,0,0,1,1,1,1.1595456961969886,0.0,1,0,0,0,0,1,0,4,5680.05,3,3,0
1,-0.43991649313097614,0,0,-0.1779947632379461,1,0,0,0,0,0,0,0,0,-1.5458598200734601,0.0,0,1,1,0,1,0,0,0,511.0,1,0,0
0,-0.43991649313097614,0,0,0.3920903288424788,1,0,1,0,1,0,0,0,0,-0.3393951979528547,0.0,0,0,0,0,1,0,0,2,2291.1,2,1,0
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.4660935640654862,0.0,0,1,0,0,0,0,1,0,41.3,0,0,1
1,-0.43991649313097614,0,1,-0.38159658183809786,0,0,1,1,0,1,0,0,0,-0.801374763999037,0.0,0,0,1,0,0,0,0,3,934.9499999999999,1,1,0
0,-0.43991649313097614,1,1,-0.5851984004382496,1,0,0,0,0,0,0,0,0,-1.4727407520661506,0.0,0,1,0,0,0,0,1,0,368.09999999999997,1,0,0
1,-0.43991649313097614,1,1,1.2064976032430856,1,1,0,0,0,0,0,0,0,-1.328164413051698,0.0,0,1,1,0,0,0,0,1,1537.6000000000001,3,0,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.2006888271011353,0.0,1,0,0,0,0,0,1,0,70.8,0,2,1
1,-0.43991649313097614,0,0,-0.6666391278783103,1,1,0,0,0,1,0,1,1,0.8072447321617703,0.0,1,0,0,0,1,0,0,3,1424.8,1,2,1
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0,0,0,0,1,1,1,1.0581760791868549,0.0,1,0,0,0,0,1,0,3,289.79999999999995,0,3,1
1,-0.43991649313097614,0,0,1.4100994218432374,1,1,1,1,1,1,1,1,1,0.7989357471609396,0.0,0,0,1,0,0,0,0,7,5949.599999999999,3,2,0
1,-0.43991649313097614,0,0,1.2064976032430856,1,0,0,0,0,0,0,0,1,-1.4860351280674797,0.0,0,1,0,1,1,0,0,0,1243.1000000000001,3,0,0
0,-0.43991649313097614,1,0,1.002895784642934,1,1,0,1,1,0,1,1,1,1.3207400052131024,0.0,1,0,0,0,1,0,0,5,5956.5,3,3,1
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.16745288709781284,0.0,1,0,0,0,0,1,0,0,139.6,0,1,0
0,-0.43991649313097614,1,1,-0.38159658183809786,1,1,1,0,1,1,1,0,1,0.4117370461222332,0.0,0,0,0,1,0,0,0,5,1774.45,1,2,0
0,-0.43991649313097614,0,1,-0.30015585439803716,0,0,1,0,0,1,0,0,0,-0.9874960280176428,0.0,0,0,0,1,0,0,0,2,876.2499999999999,1,0,0
0,2.273158691738958,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.440389389225063,0.0,1,0,0,1,0,0,0,6,7783.2,3,3,0
0,-0.43991649313097614,1,0,-1.2367242199587352,1,1,0,0,0,0,1,0,1,0.641065032145158,0.0,1,0,0,0,0,1,0,2,168.1,0,2,0
0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,1,-1.481049737066981,0.0,0,1,1,0,0,0,0,0,161.6,0,0,0
0,-0.43991649313097614,0,0,-1.1145631287986442,1,1,0,0,0,0,0,0,1,-0.47067716096597834,0.0,0,0,0,0,0,0,1,1,253.0,0,1,1
1,-0.43991649313097614,0,0,0.10704778280226633,0,0,0,0,1,0,1,1,0,-0.5172074769706297,0.0,0,0,0,0,0,1,0,3,1722.0,2,1,0
1,-0.43991649313097614,0,0,-0.3408762181180675,1,1,0,0,0,0,0,0,0,-1.3348116010523623,0.0,0,1,1,0,0,1,0,1,590.4000000000001,1,0,0
0,-0.43991649313097614,1,1,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.22893937610395967,0.0,1,0,0,0,0,1,0,0,143.3,0,2,0
1,-0.43991649313097614,1,1,1.6137012404433893,1,1,1,1,1,1,0,1,1,1.3340343812144315,0.0,1,0,0,1,1,0,0,6,7552.8,3,3,0
0,-0.43991649313097614,0,0,0.35136996512244845,1,1,1,1,1,1,1,0,1,1.3872118852197473,0.0,1,0,0,0,0,1,0,6,4366.5,2,3,0
1,-0.43991649313097614,0,1,-1.1552834925186746,1,0,1,0,0,0,0,0,0,-0.5122220859701314,0.0,0,0,0,0,0,1,0,1,197.4,0,1,1
1,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0,1,0,0,0,0,0,0.356897745116751,0.0,1,0,1,0,0,0,0,1,1963.0,1,2,0
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,1,0,0,1,1,1,0.9800716201790471,0.0,1,0,0,0,0,1,0,3,659.75,0,3,1
0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.13920233809498894,0.0,1,0,0,0,0,1,0,0,68.95,0,1,1
0,-0.43991649313097614,1,1,-1.1552834925186746,1,1,0,1,0,1,0,0,1,-0.2081132349397309,0.0,0,0,0,0,0,0,1,3,234.0,0,1,0
1,-0.43991649313097614,0,0,0.6364125111626608,1,0,0,1,1,1,1,1,0,0.46989994112804756,0.0,0,0,0,1,1,0,0,5,3787.2000000000003,2,2,0
1,2.273158691738958,0,0,-1.2367242199587352,1,1,0,0,0,0,1,1,1,0.966777244177718,0.0,1,0,0,0,0,1,0,3,187.7,0,3,1
0,2.273158691738958,1,0,-0.8295205827584317,1,0,1,0,1,1,1,1,1,0.47987072312904416,0.0,0,0,1,0,0,1,0,5,950.4000000000001,1,2,0
1,-0.43991649313097614,1,0,1.125056875803025,1,1,1,0,1,1,1,1,1,1.4852579082295487,0.0,1,0,0,0,0,0,0,6,6567.0,3,3,0
1,-0.43991649313097614,0,0,0.9214550572028734,1,0,1,0,1,1,0,0,1,-0.18484807693740507,0.0,0,0,0,1,0,1,0,3,3256.0,3,1,0
1,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,1,0,0,0,-1.1835880740372453,0.0,0,0,0,0,0,0,1,1,29.15,0,0,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4860351280674797,0.0,0,1,0,0,0,0,1,0,20.05,0,0,0
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,1,0.37517751211857825,0.0,1,0,0,0,0,1,0,1,304.2,0,2,1
1,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.3397969920528607,0.0,0,0,0,0,0,0,1,0,24.45,0,0,1
0,-0.43991649313097614,0,0,0.3920903288424788,1,0,0,0,1,1,0,1,0,0.05777428508684881,0.0,0,0,0,1,1,0,0,3,2793.0,2,1,0
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,-0.5055748979694671,0.0,0,0,0,0,0,0,0,1,49.55,0,1,0
1,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0,0,1,0,1,0,1,0.8172155141627669,0.0,1,0,0,0,1,0,0,3,625.4499999999999,0,2,1
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0,0,1,0,0,0,1,0.2937494591104381,0.0,1,0,0,0,1,0,0,1,220.79999999999998,0,2,0
0,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,1,1,0,1,1,1,0.5945347161405068,0.0,0,0,0,1,1,0,0,6,5950.8,3,2,0
1,-0.43991649313097614,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,-0.5238546649712943,0.0,0,0,0,0,0,1,0,1,735.0,1,1,0
1,-0.43991649313097614,1,0,-1.1552834925186746,1,0,0,0,0,0,1,0,1,0.5180920541328647,0.0,1,0,0,0,0,1,0,1,321.4,0,2,1
0,-0.43991649313097614,0,0,-0.8702409464784621,1,1,0,0,0,0,0,0,0,-1.3148700370503688,0.0,0,1,1,0,0,1,0,1,277.2,1,0,0
0,-0.43991649313097614,0,0,-1.1145631287986442,1,1,0,0,0,0,0,0,0,-1.3065610520495383,0.0,0,1,0,0,0,0,1,1,127.25,0,0,0
0,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,1,0,0,0,1,-0.29785027294870164,0.0,0,0,0,0,0,1,0,2,55.8,0,1,1
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,0,1,1,1,1,1,1.5334500212343665,0.0,1,0,0,1,1,0,0,6,7984.8,3,3,0
0,-0.43991649313097614,1,0,0.9214550572028734,1,1,0,1,0,0,0,0,1,0.43167861012422654,0.0,1,0,0,0,1,0,0,2,4276.25,3,2,0
0,-0.43991649313097614,1,1,0.3106496014024181,1,1,0,0,0,0,0,0,1,-1.2816340970470463,0.0,0,1,0,0,0,1,0,1,1048.0,2,0,0
0,-0.43991649313097614,1,0,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.491020519067978,0.0,0,1,0,1,0,0,0,0,1134.3,3,0,0
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.4748853321285456,0.0,1,0,0,0,0,1,0,1,79.05,0,2,1
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,1,1,1,1.0049985751815391,0.0,1,0,0,0,0,1,0,3,95.0,0,3,1
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.3148700370503688,0.0,0,0,0,0,0,0,1,0,25.2,0,0,1
1,2.273158691738958,1,1,0.7992939660427822,1,1,0,1,1,0,1,1,1,0.534710024134526,0.0,0,0,1,0,0,1,0,5,4204.2,2,2,0
1,2.273158691738958,0,0,0.35136996512244845,1,1,0,0,1,0,1,1,1,1.1180007711928355,0.0,1,0,0,0,0,1,0,4,4034.4,2,3,1
1,-0.43991649313097614,1,0,0.43281069256250915,1,0,0,0,0,0,1,0,1,-0.27957050594687416,0.0,0,0,1,0,0,0,1,1,2423.05,2,1,0
0,-0.43991649313097614,1,1,0.5956921474426305,1,0,0,0,0,0,0,0,0,-1.5109620830699715,0.0,0,1,0,1,0,0,0,0,907.1,2,0,0
1,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,0,-0.4773243489666429,0.0,0,0,0,0,0,0,0,1,151.2,0,1,0
1,2.273158691738958,1,1,1.369379058123207,1,1,1,1,1,1,1,0,0,0.48651791112970877,0.0,0,0,0,1,1,0,0,6,5240.400000000001,3,2,1
1,-0.43991649313097614,1,1,0.9214550572028734,1,0,0,0,1,1,0,0,1,-0.3161300399505289,0.0,0,0,0,1,1,0,0,2,3038.75,3,1,0
1,-0.43991649313097614,0,0,-0.13727439951791576,1,0,0,0,0,0,0,0,0,-1.517609271070636,0.0,0,1,1,0,0,0,1,0,553.9000000000001,2,0,0
0,-0.43991649313097614,0,1,-0.8295205827584317,1,1,0,0,0,0,1,0,1,0.641065032145158,0.0,1,0,0,0,0,1,0,2,1008.5999999999999,1,2,0
0,-0.43991649313097614,1,0,1.369379058123207,1,1,0,1,1,0,1,1,1,1.3440051632154282,0.0,1,0,0,0,0,1,0,5,6943.2,3,3,0
1,2.273158691738958,0,0,0.10704778280226633,1,1,0,0,1,0,1,1,1,1.217708591202803,0.0,1,0,0,0,0,1,0,4,3549.0,2,3,1
1,2.273158691738958,1,0,-0.9109613101984924,1,1,0,0,1,0,0,1,1,0.8321716871642622,0.0,1,0,0,0,0,1,0,3,898.0,1,2,1
1,-0.43991649313097614,1,1,-0.21871512695797646,1,1,0,0,0,0,0,0,1,0.3652067301175816,0.0,1,0,0,0,0,0,0,1,2045.25,1,2,0
0,-0.43991649313097614,0,0,1.0436161483629645,1,0,0,0,0,1,1,1,1,1.0149693571825356,0.0,1,0,0,0,0,1,0,3,5527.4,3,3,0
1,-0.43991649313097614,1,0,0.880734693482843,1,0,1,1,1,1,1,1,0,1.4952286902305454,0.0,1,0,0,1,0,0,0,6,5926.5,2,3,1
1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.4926823160681442,0.0,0,1,0,0,0,0,1,0,178.65,1,0,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.5109620830699715,0.0,0,1,1,0,1,0,0,0,38.6,0,0,1
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,1,0.14418772909548702,0.0,1,0,0,0,0,1,0,0,414.59999999999997,0,1,0
0,2.273158691738958,0,0,-0.2594354906780068,1,0,0,0,0,0,1,1,1,0.8803638001690798,0.0,1,0,0,0,0,1,0,2,2372.5,1,3,1
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.479387940066815,0.0,0,1,0,0,0,0,1,0,182.25,1,0,0
1,-0.43991649313097614,1,0,-0.9924020376385531,1,0,0,1,1,0,0,0,1,-0.3327480099521901,0.0,0,0,0,0,0,0,1,2,438.0,0,1,0
1,-0.43991649313097614,0,0,-0.8295205827584317,1,0,0,0,0,0,1,0,1,0.5546515881365197,0.0,1,0,0,0,0,1,0,1,977.4000000000001,1,2,0
0,-0.43991649313097614,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,-0.520531070970962,0.0,0,0,0,0,0,1,0,1,736.5,1,1,1
1,-0.43991649313097614,1,0,0.43281069256250915,1,1,1,0,1,0,1,1,1,0.5131066631323666,0.0,0,0,1,0,0,1,0,5,3448.6,2,2,0
1,-0.43991649313097614,0,0,0.3920903288424788,1,1,0,0,0,1,1,1,1,1.1811490571991479,0.0,1,0,0,0,0,1,0,4,4212.599999999999,2,3,0
0,-0.43991649313097614,0,0,-0.055833672077855064,1,1,1,0,1,1,0,0,0,0.016229360082695727,0.0,0,0,0,0,1,0,0,4,2022.75,2,1,1
0,-0.43991649313097614,0,1,1.369379058123207,1,1,1,0,1,1,0,0,1,0.8703930181680831,0.0,1,0,0,1,1,0,0,4,6002.7,3,3,0
0,2.273158691738958,0,0,-0.5851984004382496,1,1,0,1,0,1,0,0,1,0.6875953481498096,0.0,1,0,0,0,0,1,0,3,1538.1000000000001,1,2,1
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4876969250676457,0.0,0,1,0,0,0,0,1,0,20.0,0,0,0
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,0,1,0,1,1,0,1,0.9750862291785486,0.0,1,0,0,1,0,1,0,4,5740.099999999999,3,3,1
1,-0.43991649313097614,0,0,-0.9109613101984924,1,1,0,1,0,0,0,0,0,0.5014740841312035,0.0,1,0,0,0,0,1,0,2,798.5,1,2,0
1,2.273158691738958,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.22893937610395967,0.0,1,0,0,0,0,1,0,0,71.65,0,2,1
0,2.273158691738958,0,0,-0.5851984004382496,1,0,0,1,0,0,0,0,1,0.2920876621102721,0.0,1,0,0,0,0,1,0,1,1323.8999999999999,1,2,0
1,-0.43991649313097614,1,0,-0.3408762181180675,1,1,0,1,1,0,1,1,1,1.325725396213601,0.0,1,0,0,0,0,1,0,5,2511.6000000000004,1,3,1
0,-0.43991649313097614,1,1,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.5109620830699715,0.0,0,1,0,0,0,0,1,0,57.900000000000006,0,0,0
1,-0.43991649313097614,0,0,0.7178532386027215,1,0,0,0,0,0,0,0,0,-1.4827115340671475,0.0,0,1,1,0,1,0,0,0,1007.4999999999999,2,0,0
1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6717545979860794,0.0,0,0,0,0,0,1,0,0,44.55,0,1,0
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,0,0,1,0,0,1,-0.3427187919531868,0.0,0,0,0,0,0,0,1,2,108.9,0,1,0
1,-0.43991649313097614,0,0,-0.62591876415828,1,0,0,0,0,0,0,0,1,-1.4993295040688086,0.0,0,1,1,0,0,0,0,0,334.04999999999995,1,0,0
1,-0.43991649313097614,1,1,1.4915401492832983,1,1,0,1,1,0,1,1,1,1.3373579752147637,0.0,1,0,0,1,0,1,0,5,7245.0,3,3,0
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.7956121531606076,0.0,0,0,0,1,1,0,0,7,6386.400000000001,3,2,0
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,1,0.3153528201125979,0.0,1,0,0,0,0,1,0,1,222.75,0,2,1
1,2.273158691738958,1,1,0.7178532386027215,1,1,1,1,1,0,0,1,1,0.34526516611558833,0.0,0,0,0,1,0,0,0,5,3757.5000000000005,2,2,0
0,-0.43991649313097614,0,0,0.8400143297628127,1,0,0,0,0,0,0,0,0,-1.479387940066815,0.0,0,1,0,1,0,0,1,0,1073.25,2,0,0
0,-0.43991649313097614,1,0,1.0436161483629645,1,1,1,1,0,1,1,1,1,1.4736253292283856,0.0,1,0,0,1,1,0,0,6,6327.799999999999,3,3,0
1,-0.43991649313097614,0,0,0.5549717837226001,0,0,1,0,0,0,0,0,1,-1.1304105700319294,0.0,0,0,1,0,0,0,0,1,1414.5,2,0,0
1,2.273158691738958,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.5999219012410113,0.0,1,0,0,0,1,0,0,7,8128.8,3,3,0
0,2.273158691738958,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,0.31369102311243185,0.0,1,0,0,0,0,1,0,1,74.2,0,2,1
0,-0.43991649313097614,1,1,-1.0738427650786138,1,1,0,1,1,0,1,0,1,0.9734244321783826,0.0,1,0,0,0,0,0,1,4,564.3,0,3,0
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1,1,1,1,0,1,0,0.46823814412788106,0.0,0,0,0,1,0,0,0,6,5677.2,3,2,0
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,1,1,-0.31446824295036285,0.0,0,0,0,0,0,0,1,1,221.2,0,1,0
0,-0.43991649313097614,1,1,0.7992939660427822,1,0,0,0,0,0,0,0,0,-1.5093002860698053,0.0,0,1,0,1,0,0,1,0,1006.2,2,0,0
1,-0.43991649313097614,1,1,-1.318164947398796,1,1,0,0,0,0,0,0,0,-1.3098846460498705,0.0,0,1,0,1,0,0,1,1,0.0,0,0,0
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-1.4727407520661506,0.0,0,1,1,0,0,0,1,0,40.9,0,0,0
0,-0.43991649313097614,1,0,1.3286586944031769,1,0,0,0,0,0,0,0,0,-1.5093002860698053,0.0,0,1,0,1,0,0,0,0,1257.75,3,0,0
1,2.273158691738958,1,0,0.43281069256250915,1,1,0,1,0,0,1,1,1,1.2044142152014738,0.0,1,0,0,0,0,1,0,4,4343.0,2,3,1
1,-0.43991649313097614,1,0,-1.1552834925186746,1,1,0,1,0,0,1,1,1,1.1778254631988159,0.0,1,0,0,0,0,1,0,4,400.8,0,3,1
1,2.273158691738958,1,0,-0.30015585439803716,1,1,1,0,0,0,0,1,1,0.8072447321617703,0.0,1,0,1,0,0,1,0,3,2226.25,1,2,1
0,-0.43991649313097614,1,0,0.758573602322752,1,1,0,1,0,1,1,1,1,0.4615909561272169,0.0,0,0,1,0,1,0,0,5,4011.15,2,2,0
1,-0.43991649313097614,0,0,-0.8295205827584317,1,1,0,0,1,0,1,1,0,0.3319707901142591,0.0,0,0,0,0,0,0,0,4,897.0,1,2,0
0,-0.43991649313097614,1,1,1.002895784642934,1,0,1,0,0,0,1,1,1,0.1774236690988095,0.0,0,0,1,0,0,0,0,3,3995.7,3,1,1
